start,end,id,species,sr,db
8/9/2019 20:00:00,8/9/2019 21:00:00,93,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/9/2019 21:00:00,8/9/2019 22:00:00,94,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/9/2019 22:00:00,8/9/2019 23:00:00,95,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/9/2019 23:00:00,8/10/2019 0:00:00,96,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/10/2019 0:00:00,8/10/2019 1:00:00,97,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/10/2019 1:00:00,8/10/2019 2:00:00,98,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/10/2019 2:00:00,8/10/2019 3:00:00,99,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/10/2019 3:00:00,8/10/2019 4:00:00,100,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/10/2019 4:00:00,8/10/2019 5:00:00,101,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/10/2019 5:00:00,8/10/2019 6:00:00,102,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/10/2019 6:00:00,8/10/2019 7:00:00,103,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/10/2019 7:00:00,8/10/2019 8:00:00,104,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/10/2019 8:00:00,8/10/2019 9:00:00,105,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/10/2019 9:00:00,8/10/2019 10:00:00,106,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/10/2019 10:00:00,8/10/2019 11:00:00,107,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/10/2019 11:00:00,8/10/2019 12:00:00,108,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/10/2019 12:00:00,8/10/2019 13:00:00,109,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/10/2019 13:00:00,8/10/2019 14:00:00,110,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/10/2019 14:00:00,8/10/2019 15:00:00,111,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/10/2019 15:00:00,8/10/2019 16:00:00,112,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/10/2019 16:00:00,8/10/2019 17:00:00,113,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/10/2019 17:00:00,8/10/2019 18:00:00,114,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/10/2019 18:00:00,8/10/2019 19:00:00,115,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/10/2019 19:00:00,8/10/2019 20:00:00,116,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/10/2019 20:00:00,8/10/2019 21:00:00,117,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/10/2019 21:00:00,8/10/2019 22:00:00,118,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/10/2019 22:00:00,8/10/2019 23:00:00,119,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/10/2019 23:00:00,8/11/2019 0:00:00,120,X085,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/11/2019 0:00:00,8/11/2019 1:00:00,121,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/11/2019 1:00:00,8/11/2019 2:00:00,122,X085,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/11/2019 2:00:00,8/11/2019 3:00:00,123,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/11/2019 3:00:00,8/11/2019 4:00:00,124,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/11/2019 4:00:00,8/11/2019 5:00:00,125,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/11/2019 5:00:00,8/11/2019 6:00:00,126,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/11/2019 6:00:00,8/11/2019 7:00:00,127,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/11/2019 7:00:00,8/11/2019 8:00:00,128,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/11/2019 8:00:00,8/11/2019 9:00:00,129,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/11/2019 9:00:00,8/11/2019 10:00:00,130,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/11/2019 10:00:00,8/11/2019 11:00:00,131,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/11/2019 11:00:00,8/11/2019 12:00:00,132,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/11/2019 12:00:00,8/11/2019 13:00:00,133,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/11/2019 13:00:00,8/11/2019 14:00:00,134,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/11/2019 14:00:00,8/11/2019 15:00:00,135,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/11/2019 15:00:00,8/11/2019 16:00:00,136,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/11/2019 16:00:00,8/11/2019 17:00:00,137,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/11/2019 17:00:00,8/11/2019 18:00:00,138,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/11/2019 18:00:00,8/11/2019 19:00:00,139,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/11/2019 19:00:00,8/11/2019 20:00:00,140,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/11/2019 20:00:00,8/11/2019 21:00:00,141,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/11/2019 21:00:00,8/11/2019 22:00:00,142,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/11/2019 22:00:00,8/11/2019 23:00:00,143,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/11/2019 23:00:00,8/12/2019 0:00:00,144,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/12/2019 0:00:00,8/12/2019 1:00:00,145,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/12/2019 1:00:00,8/12/2019 2:00:00,146,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/12/2019 2:00:00,8/12/2019 3:00:00,147,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/12/2019 3:00:00,8/12/2019 4:00:00,148,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/12/2019 4:00:00,8/12/2019 5:00:00,149,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/12/2019 5:00:00,8/12/2019 6:00:00,150,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/12/2019 6:00:00,8/12/2019 7:00:00,151,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/12/2019 7:00:00,8/12/2019 8:00:00,152,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/12/2019 8:00:00,8/12/2019 9:00:00,153,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/12/2019 9:00:00,8/12/2019 10:00:00,154,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/12/2019 10:00:00,8/12/2019 11:00:00,155,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/12/2019 11:00:00,8/12/2019 12:00:00,156,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/12/2019 12:00:00,8/12/2019 13:00:00,157,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/12/2019 13:00:00,8/12/2019 14:00:00,158,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/12/2019 14:00:00,8/12/2019 15:00:00,159,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/12/2019 15:00:00,8/12/2019 16:00:00,160,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/12/2019 16:00:00,8/12/2019 17:00:00,161,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/12/2019 17:00:00,8/12/2019 18:00:00,162,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/12/2019 18:00:00,8/12/2019 19:00:00,163,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/12/2019 19:00:00,8/12/2019 20:00:00,164,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/12/2019 20:00:00,8/12/2019 21:00:00,165,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/12/2019 21:00:00,8/12/2019 22:00:00,166,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/12/2019 22:00:00,8/12/2019 23:00:00,167,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/12/2019 23:00:00,8/13/2019 0:00:00,168,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/13/2019 0:00:00,8/13/2019 1:00:00,169,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/13/2019 1:00:00,8/13/2019 2:00:00,170,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/13/2019 2:00:00,8/13/2019 3:00:00,171,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/13/2019 3:00:00,8/13/2019 4:00:00,172,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/13/2019 4:00:00,8/13/2019 5:00:00,173,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/13/2019 5:00:00,8/13/2019 6:00:00,174,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/13/2019 6:00:00,8/13/2019 7:00:00,175,X085,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/13/2019 7:00:00,8/13/2019 8:00:00,176,X085,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/13/2019 8:00:00,8/13/2019 9:00:00,177,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/13/2019 9:00:00,8/13/2019 10:00:00,178,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/13/2019 10:00:00,8/13/2019 11:00:00,179,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/13/2019 11:00:00,8/13/2019 12:00:00,180,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/13/2019 12:00:00,8/13/2019 13:00:00,181,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/13/2019 13:00:00,8/13/2019 14:00:00,182,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/13/2019 14:00:00,8/13/2019 15:00:00,183,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/13/2019 15:00:00,8/13/2019 16:00:00,184,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/13/2019 16:00:00,8/13/2019 17:00:00,185,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/13/2019 17:00:00,8/13/2019 18:00:00,186,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/13/2019 18:00:00,8/13/2019 19:00:00,187,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/13/2019 19:00:00,8/13/2019 20:00:00,188,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/13/2019 20:00:00,8/13/2019 21:00:00,189,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/13/2019 21:00:00,8/13/2019 22:00:00,190,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/13/2019 22:00:00,8/13/2019 23:00:00,191,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/13/2019 23:00:00,8/14/2019 0:00:00,192,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/14/2019 0:00:00,8/14/2019 1:00:00,193,X085,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/14/2019 1:00:00,8/14/2019 2:00:00,194,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/14/2019 2:00:00,8/14/2019 3:00:00,195,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/14/2019 3:00:00,8/14/2019 4:00:00,196,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/14/2019 4:00:00,8/14/2019 5:00:00,197,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/14/2019 5:00:00,8/14/2019 6:00:00,198,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/14/2019 6:00:00,8/14/2019 7:00:00,199,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/14/2019 7:00:00,8/14/2019 8:00:00,200,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/14/2019 8:00:00,8/14/2019 9:00:00,201,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/14/2019 9:00:00,8/14/2019 10:00:00,202,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/14/2019 10:00:00,8/14/2019 11:00:00,203,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/14/2019 11:00:00,8/14/2019 12:00:00,204,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/14/2019 12:00:00,8/14/2019 13:00:00,205,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/14/2019 13:00:00,8/14/2019 14:00:00,206,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/14/2019 14:00:00,8/14/2019 15:00:00,207,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/14/2019 15:00:00,8/14/2019 16:00:00,208,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/14/2019 16:00:00,8/14/2019 17:00:00,209,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/14/2019 17:00:00,8/14/2019 18:00:00,210,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/14/2019 18:00:00,8/14/2019 19:00:00,211,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/14/2019 19:00:00,8/14/2019 20:00:00,212,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/14/2019 20:00:00,8/14/2019 21:00:00,213,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/14/2019 21:00:00,8/14/2019 22:00:00,214,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/14/2019 22:00:00,8/14/2019 23:00:00,215,X085,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/14/2019 23:00:00,8/15/2019 0:00:00,216,X085,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/15/2019 0:00:00,8/15/2019 1:00:00,217,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/15/2019 1:00:00,8/15/2019 2:00:00,218,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/15/2019 2:00:00,8/15/2019 3:00:00,219,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/15/2019 3:00:00,8/15/2019 4:00:00,220,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/15/2019 4:00:00,8/15/2019 5:00:00,221,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/15/2019 5:00:00,8/15/2019 6:00:00,222,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/15/2019 6:00:00,8/15/2019 7:00:00,223,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/15/2019 7:00:00,8/15/2019 8:00:00,224,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/15/2019 8:00:00,8/15/2019 9:00:00,225,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/15/2019 9:00:00,8/15/2019 10:00:00,226,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/15/2019 10:00:00,8/15/2019 11:00:00,227,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/15/2019 11:00:00,8/15/2019 12:00:00,228,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
8/15/2019 12:00:00,8/15/2019 13:00:00,229,NOISE,144000,PAM20209_Zahn_narluga_fisher.sqlite3
