start,end,id,species,sr,db
8/8/2019 3:00:00,8/8/2019 4:00:00,3352,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/8/2019 4:00:00,8/8/2019 5:00:00,3353,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/8/2019 5:00:00,8/8/2019 6:00:00,3354,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/8/2019 6:00:00,8/8/2019 7:00:00,3355,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/8/2019 7:00:00,8/8/2019 8:00:00,3356,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/8/2019 8:00:00,8/8/2019 9:00:00,3357,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/8/2019 9:00:00,8/8/2019 10:00:00,3358,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/8/2019 10:00:00,8/8/2019 11:00:00,3359,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/8/2019 11:00:00,8/8/2019 12:00:00,3360,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/8/2019 12:00:00,8/8/2019 13:00:00,3361,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/8/2019 13:00:00,8/8/2019 14:00:00,3362,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/8/2019 14:00:00,8/8/2019 15:00:00,3363,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/8/2019 15:00:00,8/8/2019 16:00:00,3364,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/8/2019 16:00:00,8/8/2019 17:00:00,3365,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/8/2019 17:00:00,8/8/2019 18:00:00,3366,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/8/2019 18:00:00,8/8/2019 19:00:00,3367,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/8/2019 19:00:00,8/8/2019 20:00:00,3368,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/8/2019 20:00:00,8/8/2019 21:00:00,3369,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/8/2019 21:00:00,8/8/2019 22:00:00,3370,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/8/2019 22:00:00,8/8/2019 23:00:00,3371,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/8/2019 23:00:00,8/9/2019 0:00:00,3372,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/9/2019 0:00:00,8/9/2019 1:00:00,3373,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/9/2019 1:00:00,8/9/2019 2:00:00,3374,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/9/2019 2:00:00,8/9/2019 3:00:00,3375,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/9/2019 3:00:00,8/9/2019 4:00:00,3376,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/9/2019 4:00:00,8/9/2019 5:00:00,3377,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/9/2019 5:00:00,8/9/2019 6:00:00,3378,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/9/2019 6:00:00,8/9/2019 7:00:00,3379,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/9/2019 7:00:00,8/9/2019 8:00:00,3380,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/9/2019 8:00:00,8/9/2019 9:00:00,3381,X085,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/9/2019 9:00:00,8/9/2019 10:00:00,3382,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/9/2019 10:00:00,8/9/2019 11:00:00,3383,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/9/2019 11:00:00,8/9/2019 12:00:00,3384,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/9/2019 12:00:00,8/9/2019 13:00:00,3385,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/9/2019 13:00:00,8/9/2019 14:00:00,3386,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/9/2019 14:00:00,8/9/2019 15:00:00,3387,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/9/2019 15:00:00,8/9/2019 16:00:00,3388,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/9/2019 16:00:00,8/9/2019 17:00:00,3389,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/9/2019 17:00:00,8/9/2019 18:00:00,3390,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/9/2019 18:00:00,8/9/2019 19:00:00,3391,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/9/2019 19:00:00,8/9/2019 20:00:00,3392,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/9/2019 20:00:00,8/9/2019 21:00:00,3393,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/9/2019 21:00:00,8/9/2019 22:00:00,3394,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/9/2019 22:00:00,8/9/2019 23:00:00,3395,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/9/2019 23:00:00,8/10/2019 0:00:00,3396,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/10/2019 0:00:00,8/10/2019 1:00:00,3397,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/10/2019 1:00:00,8/10/2019 2:00:00,3398,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/10/2019 2:00:00,8/10/2019 3:00:00,3399,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/10/2019 3:00:00,8/10/2019 4:00:00,3400,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/10/2019 4:00:00,8/10/2019 5:00:00,3401,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/10/2019 5:00:00,8/10/2019 6:00:00,3402,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/10/2019 6:00:00,8/10/2019 7:00:00,3403,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/10/2019 7:00:00,8/10/2019 8:00:00,3404,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/10/2019 8:00:00,8/10/2019 9:00:00,3405,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/10/2019 9:00:00,8/10/2019 10:00:00,3406,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/10/2019 10:00:00,8/10/2019 11:00:00,3407,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/10/2019 11:00:00,8/10/2019 12:00:00,3408,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/10/2019 12:00:00,8/10/2019 13:00:00,3409,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/10/2019 13:00:00,8/10/2019 14:00:00,3410,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/10/2019 14:00:00,8/10/2019 15:00:00,3411,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/10/2019 15:00:00,8/10/2019 16:00:00,3412,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/10/2019 16:00:00,8/10/2019 17:00:00,3413,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/10/2019 17:00:00,8/10/2019 18:00:00,3414,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/10/2019 18:00:00,8/10/2019 19:00:00,3415,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/10/2019 19:00:00,8/10/2019 20:00:00,3416,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/10/2019 20:00:00,8/10/2019 21:00:00,3417,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/10/2019 21:00:00,8/10/2019 22:00:00,3418,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/10/2019 22:00:00,8/10/2019 23:00:00,3419,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/10/2019 23:00:00,8/11/2019 0:00:00,3420,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/11/2019 0:00:00,8/11/2019 1:00:00,3421,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/11/2019 1:00:00,8/11/2019 2:00:00,3422,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/11/2019 2:00:00,8/11/2019 3:00:00,3423,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/11/2019 3:00:00,8/11/2019 4:00:00,3424,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/11/2019 4:00:00,8/11/2019 5:00:00,3425,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/11/2019 5:00:00,8/11/2019 6:00:00,3426,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/11/2019 6:00:00,8/11/2019 7:00:00,3427,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/11/2019 7:00:00,8/11/2019 8:00:00,3428,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/11/2019 8:00:00,8/11/2019 9:00:00,3429,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/11/2019 9:00:00,8/11/2019 10:00:00,3430,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/11/2019 10:00:00,8/11/2019 11:00:00,3431,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/11/2019 11:00:00,8/11/2019 12:00:00,3432,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/11/2019 12:00:00,8/11/2019 13:00:00,3433,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/11/2019 13:00:00,8/11/2019 14:00:00,3434,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/11/2019 14:00:00,8/11/2019 15:00:00,3435,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/11/2019 15:00:00,8/11/2019 16:00:00,3436,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/11/2019 16:00:00,8/11/2019 17:00:00,3437,X085,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/11/2019 17:00:00,8/11/2019 18:00:00,3438,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/11/2019 18:00:00,8/11/2019 19:00:00,3439,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/11/2019 19:00:00,8/11/2019 20:00:00,3440,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/11/2019 20:00:00,8/11/2019 21:00:00,3441,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/11/2019 21:00:00,8/11/2019 22:00:00,3442,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/11/2019 22:00:00,8/11/2019 23:00:00,3443,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/11/2019 23:00:00,8/12/2019 0:00:00,3444,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/12/2019 0:00:00,8/12/2019 1:00:00,3445,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/12/2019 1:00:00,8/12/2019 2:00:00,3446,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/12/2019 2:00:00,8/12/2019 3:00:00,3447,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/12/2019 3:00:00,8/12/2019 4:00:00,3448,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/12/2019 4:00:00,8/12/2019 5:00:00,3449,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/12/2019 5:00:00,8/12/2019 6:00:00,3450,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/12/2019 6:00:00,8/12/2019 7:00:00,3451,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/12/2019 7:00:00,8/12/2019 8:00:00,3452,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/12/2019 8:00:00,8/12/2019 9:00:00,3453,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/12/2019 9:00:00,8/12/2019 10:00:00,3454,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/12/2019 10:00:00,8/12/2019 11:00:00,3455,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/12/2019 11:00:00,8/12/2019 12:00:00,3456,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/12/2019 12:00:00,8/12/2019 13:00:00,3457,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/12/2019 13:00:00,8/12/2019 14:00:00,3458,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/12/2019 14:00:00,8/12/2019 15:00:00,3459,X085,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/12/2019 15:00:00,8/12/2019 16:00:00,3460,X085,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/12/2019 16:00:00,8/12/2019 17:00:00,3461,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/12/2019 17:00:00,8/12/2019 18:00:00,3462,X085,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/12/2019 18:00:00,8/12/2019 19:00:00,3463,X085,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/12/2019 19:00:00,8/12/2019 20:00:00,3464,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/12/2019 20:00:00,8/12/2019 21:00:00,3465,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/12/2019 21:00:00,8/12/2019 22:00:00,3466,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/12/2019 22:00:00,8/12/2019 23:00:00,3467,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/12/2019 23:00:00,8/13/2019 0:00:00,3468,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/13/2019 0:00:00,8/13/2019 1:00:00,3469,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/13/2019 1:00:00,8/13/2019 2:00:00,3470,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/13/2019 2:00:00,8/13/2019 3:00:00,3471,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/13/2019 3:00:00,8/13/2019 4:00:00,3472,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/13/2019 4:00:00,8/13/2019 5:00:00,3473,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/13/2019 5:00:00,8/13/2019 6:00:00,3474,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/13/2019 6:00:00,8/13/2019 7:00:00,3475,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/13/2019 7:00:00,8/13/2019 8:00:00,3476,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/13/2019 8:00:00,8/13/2019 9:00:00,3477,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/13/2019 9:00:00,8/13/2019 10:00:00,3478,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/13/2019 10:00:00,8/13/2019 11:00:00,3479,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/13/2019 11:00:00,8/13/2019 12:00:00,3480,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/13/2019 12:00:00,8/13/2019 13:00:00,3481,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/13/2019 13:00:00,8/13/2019 14:00:00,3482,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/13/2019 14:00:00,8/13/2019 15:00:00,3483,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/13/2019 15:00:00,8/13/2019 16:00:00,3484,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/13/2019 16:00:00,8/13/2019 17:00:00,3485,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/13/2019 17:00:00,8/13/2019 18:00:00,3486,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/13/2019 18:00:00,8/13/2019 19:00:00,3487,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/13/2019 19:00:00,8/13/2019 20:00:00,3488,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/13/2019 20:00:00,8/13/2019 21:00:00,3489,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/13/2019 21:00:00,8/13/2019 22:00:00,3490,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/13/2019 22:00:00,8/13/2019 23:00:00,3491,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/13/2019 23:00:00,8/14/2019 0:00:00,3492,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/14/2019 0:00:00,8/14/2019 1:00:00,3493,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/14/2019 1:00:00,8/14/2019 2:00:00,3494,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/14/2019 2:00:00,8/14/2019 3:00:00,3495,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/14/2019 3:00:00,8/14/2019 4:00:00,3496,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/14/2019 4:00:00,8/14/2019 5:00:00,3497,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/14/2019 5:00:00,8/14/2019 6:00:00,3498,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/14/2019 6:00:00,8/14/2019 7:00:00,3499,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/14/2019 7:00:00,8/14/2019 8:00:00,3500,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/14/2019 8:00:00,8/14/2019 9:00:00,3501,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/14/2019 9:00:00,8/14/2019 10:00:00,3502,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/14/2019 10:00:00,8/14/2019 11:00:00,3503,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/14/2019 11:00:00,8/14/2019 12:00:00,3504,X085,144000,PAM20209_Zahn_narluga_kong.sqlite3
8/14/2019 12:00:00,8/14/2019 13:00:00,3505,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
